month_end,ticker,permno,weight,composite_score,normalized_composite_score,mktcap
1992-06-30,HON,18374,0.008275458938702792,274.0,0.15,4887960.0
1992-06-30,VFC,43553,0.007363503669858468,278.2,0.68,2567356.0
1992-06-30,DJ,58990,0.007279098526168809,276.4,0.46,3252849.0
1992-06-30,NEC,47028,0.005536054028684397,280.9,1.02,268389.0
1992-06-30,LPX,56223,0.004477656966319956,273.8,0.13,2500506.25
1992-06-30,GCN,40838,-0.0,101.6,3.74,1794874.75
1992-06-30,ML,20562,-0.0,100.8,0.94,2594133.75
1992-06-30,CYM,87127,-0.0,100.7,2.77,1113979.5
1992-06-30,CIC,46658,-0.0,98.6,3.15,1538325.0
1992-06-30,CPQ,68347,-0.0,98.6,1.58,2073107.38
1992-06-30,TNV,18147,-0.0,97.7,3.89,642209.75
1992-06-30,SK,65066,-0.0,97.1,0.59,1592739.0
1992-06-30,UTX,17830,-0.0,93.7,3.55,6369170.5
1992-06-30,CGP,38893,-0.0,91.8,4.1,2568741.75
1992-06-30,FLE,46295,-0.0,91.8,2.28,648346.5
1992-06-30,CTX,53831,-0.0,89.8,2.46,656381.75
1992-06-30,GFS,32205,-0.0,85.8,2.48,1222711.88
1992-06-30,SPP,18032,-0.0,85.2,2.63,2826177.75
1992-06-30,WX,15368,-0.0,84.9,3.78,6017333.62
1992-06-30,JR,61583,-0.0,84.3,3.12,1670832.0
1992-06-30,FON,39087,-0.0,82.9,0.0,4759226.25
1992-06-30,BFI,53786,-0.0,81.7,1.4,3690434.0
1992-06-30,AAL,63845,-0.0,81.5,2.07,877200.0
1992-06-30,BG,10866,-0.0,77.9,3.4,393825.25
1992-06-30,DIGI,30067,-0.0,77.8,4.09,198616.5
1992-06-30,WETT,82705,-0.0,76.7,3.28,556036.0
1992-06-30,CHA,21397,-0.0,75.7,3.33,2554035.0
1992-06-30,PCLB,64064,-0.0,74.6,2.99,1541034.0
1992-06-30,DH,49154,-0.0,74.4,3.25,4774353.0
1992-06-30,NOBE,57817,-0.0,73.4,1.71,2313053.5
1992-06-30,GOSHA,90721,-0.0,71.5,0.85,290676.75
1992-06-30,TDM,74617,-0.0,71.1,3.38,1300953.75
1992-06-30,TJX,40539,-0.0,70.8,2.53,1309125.0
1992-06-30,KMG,25769,-0.0,70.0,3.32,1930720.0
1992-06-30,MST,22891,-0.0,68.0,1.33,1248090.5
1992-06-30,DAL,26112,-0.0,57.8,3.99,2688413.0
1992-06-30,INGR,44792,-0.0,54.9,1.44,624487.5
1992-06-30,GAP,26657,-0.0,51.9,2.97,1031832.0
1992-06-30,Z,15456,-0.0,51.3,3.27,3535526.75
1992-06-30,HMX,22250,-0.0,46.2,3.61,143881.88
1992-06-30,TIC,47300,-0.0,43.6,3.51,2154136.88
1992-06-30,HAL,23819,-0.0,41.6,3.23,2847490.5
1992-07-31,PCG,13688,0.07460083068632607,330.3,7.03,14391160.88
1992-07-31,FNM,51043,0.05928757543124477,286.2,1.79,18358443.0
1992-07-31,NEM,21207,0.045532560871360865,332.3,7.27,3352957.5
1992-07-31,INTC,59328,0.04322349445804224,286.8,1.86,12367831.75
1992-07-31,MER,52919,0.04092566695410302,315.6,5.29,5290183.0
1992-07-31,SO,18411,0.04072720270881155,284.5,1.59,11955395.25
1992-07-31,TCOMA,75030,0.040626345525792494,309.9,4.61,6415851.0
1992-07-31,JP,48485,0.0375823497807087,324.8,6.38,2077326.0
1992-07-31,TWX,40483,0.03126377229983365,278.4,0.87,9824398.0
1992-07-31,AGC,48397,0.03106601188079678,298.8,3.29,5332719.0
1992-07-31,BV,27087,0.030961246619904185,313.1,4.99,2196493.5
1992-07-31,PA,70519,0.030542909756724988,300.1,3.44,4860240.0
1992-07-31,MAT,39538,0.02896554877973677,309.5,4.56,2248324.38
1992-07-31,GD,12052,0.02710809407928639,301.3,3.59,3347151.0
1992-07-31,NKE,57665,0.027048719988105128,300.8,3.53,3433811.5
1992-07-31,HPC,18016,0.026788656120135958,303.9,3.9,2667337.62
1992-07-31,CPL,23114,0.026525294312083995,296.2,2.98,4239412.0
1992-07-31,ENE,23317,0.025994898460397667,292.0,2.48,4955812.12
1992-07-31,DUK,27959,0.025316754350380444,279.6,1.01,7394787.5
1992-07-31,TMK,62308,0.02331348404275939,293.9,2.71,3565934.38
1992-07-31,UST,15077,0.023199032003358832,280.5,1.12,6427204.0
1992-07-31,DJ,58990,0.02159522595922494,291.4,2.41,3480675.0
1992-07-31,NMK,24184,0.021369289798639023,294.6,2.79,2704987.5
1992-07-31,DTE,11674,0.02076875964230082,283.6,1.48,4868977.5
1992-07-31,MNR,59926,0.02075849460262973,301.0,3.55,1095633.0
1992-07-31,CPH,53081,0.020728748087703423,292.0,2.48,3034573.5
1992-07-31,CSX,62148,0.020346806615920542,273.4,0.27,6924802.5
1992-07-31,HON,18374,0.0198548395497146,282.9,1.4,4687204.5
1992-07-31,PRD,26438,0.01967413263448171,297.3,3.11,1501609.0
1992-07-31,PE,21776,0.017820739577499984,274.7,0.43,5721586.0
1992-07-31,CEN,38914,0.01616310552281167,295.3,2.87,653975.62
1992-07-31,OEC,23026,0.013186007958487091,277.9,0.81,3337446.88
1992-07-31,CTB,27430,0.011470316329683766,279.8,1.03,2299891.75
1992-07-31,LPX,56223,0.011274376985512728,278.7,0.9,2466715.62
1992-07-31,BGG,17961,0.010612405415953282,285.8,1.75,687040.0
1992-07-31,VFC,43553,0.009634752273717559,274.7,0.43,2735109.38
1992-07-31,AGREA,13056,0.004141549935825118,271.1,0.0,1510953.0
1992-07-31,LOW,61399,-0.0,100.5,3.39,1721790.0
1992-07-31,DIGI,30067,-0.0,100.5,3.96,250884.0
1992-07-31,CIC,46658,-0.0,96.7,2.92,1818642.0
1992-07-31,CHA,21397,-0.0,96.6,3.11,2379896.25
1992-07-31,UTX,17830,-0.0,95.9,3.55,6948186.0
1992-07-31,DH,49154,-0.0,95.4,3.01,4676371.88
1992-07-31,ACV,42083,-0.0,92.4,1.96,417949.75
1992-07-31,FON,39087,-0.0,91.6,0.0,5087448.75
1992-07-31,CPQ,68347,-0.0,90.8,1.73,2458559.5
1992-07-31,TDY,43123,-0.0,90.7,3.22,1101333.38
1992-07-31,WETT,82705,-0.0,90.6,3.23,641580.0
1992-07-31,SK,65066,-0.0,90.3,0.44,1686007.5
1992-07-31,GFS,32205,-0.0,89.2,2.5,1200480.75
1992-07-31,BFI,53786,-0.0,89.1,1.37,3816244.25
1992-07-31,WX,15368,-0.0,88.9,3.64,5846629.12
1992-07-31,CGP,38893,-0.0,88.5,3.89,2943081.0
1992-07-31,JR,61583,-0.0,88.4,2.98,1752336.0
1992-07-31,TNV,18147,-0.0,80.8,3.78,695139.12
1992-07-31,BG,10866,-0.0,80.0,3.34,411136.25
1992-07-31,TDM,74617,-0.0,79.9,3.38,1218788.25
1992-07-31,PCLB,64064,-0.0,79.5,2.9,1587732.0
1992-07-31,RYC,64346,-0.0,79.4,3.52,1276827.5
1992-07-31,TIC,47300,-0.0,79.3,3.5,2349967.5
1992-07-31,DI,19254,-0.0,78.1,1.98,2846931.75
1992-07-31,FLE,46295,-0.0,77.6,2.37,668251.88
1992-07-31,SPP,18032,-0.0,76.9,2.62,3066310.5
1992-07-31,MST,22891,-0.0,74.9,1.41,1257301.5
1992-07-31,GOSHA,90721,-0.0,74.1,0.86,300259.5
1992-07-31,TJX,40539,-0.0,72.9,2.42,1431310.0
1992-07-31,NOBE,57817,-0.0,70.6,1.66,2354050.0
1992-07-31,Z,15456,-0.0,66.9,3.2,3747332.5
1992-07-31,KMG,25769,-0.0,65.5,2.97,2087591.0
1992-07-31,INGR,44792,-0.0,57.3,1.33,713700.0
1992-07-31,DAL,26112,-0.0,54.8,3.83,2737969.0
1992-07-31,GAP,26657,-0.0,47.6,3.19,1022278.0
1992-07-31,HMX,22250,-0.0,44.7,3.7,150276.62
1992-07-31,HAL,23819,-0.0,35.5,3.12,3382230.5
1992-08-31,MRK,22752,0.12715562852151602,277.4,0.5,56219836.0
1992-08-31,PCG,13688,0.06406940043186146,328.6,6.76,13653152.62
1992-08-31,SO,18411,0.05296149596787186,317.3,5.38,11758111.5
1992-08-31,FNM,51043,0.04868453400561182,289.7,2.0,17437108.5
1992-08-31,NEM,21207,0.04764440825230038,339.4,8.08,3268072.5
1992-08-31,PE,21776,0.04550602334183677,327.2,6.59,5666570.75
1992-08-31,TCOMA,75030,0.040293885101901857,313.9,4.96,6981955.5
1992-08-31,PA,70519,0.038643632578651284,320.6,5.78,4390785.0
1992-08-31,HPC,18016,0.03585284006585784,322.9,6.06,2498075.5
1992-08-31,PRD,26438,0.03546958727986452,325.8,6.42,1525828.5
1992-08-31,INTC,59328,0.030591252091540504,279.8,0.79,12005594.0
1992-08-31,MER,52919,0.030493088326884507,304.7,3.84,5097579.25
1992-08-31,CPL,23114,0.028267672998040297,304.5,3.81,4148998.0
1992-08-31,AGC,48397,0.027379150962971374,298.9,3.13,5291907.38
1992-08-31,JP,48485,0.023748274295107306,304.9,3.86,2000388.0
1992-08-31,ENE,23317,0.023267320421112795,292.5,2.35,5201554.88
1992-08-31,NKE,57665,0.02222561595098183,297.1,2.91,3463722.75
1992-08-31,TMK,62308,0.021424772024208946,295.7,2.74,3488437.5
1992-08-31,TWX,40483,0.021268777216329915,273.3,0.0,9592690.5
1992-08-31,DJ,58990,0.020755237193602203,295.0,2.65,3379419.0
1992-08-31,UST,15077,0.0203348844480997,282.3,1.1,6690614.0
1992-08-31,NMK,24184,0.020261170159442888,296.7,2.86,2687975.0
1992-08-31,GD,12052,0.020143257064334542,294.5,2.59,3241228.5
1992-08-31,LPX,56223,0.020093529441851384,297.4,2.95,2419408.75
1992-08-31,DUK,27959,0.017858046249111314,275.6,0.28,7420375.0
1992-08-31,HAS,52978,0.016672852414655017,291.2,2.19,2585651.38
1992-08-31,UIS,10890,0.013616418792852652,290.3,2.08,1455219.0
1992-08-31,C,11260,0.01315785555771225,273.9,0.07,5769093.5
1992-08-31,DTE,11674,0.01256782726407895,276.2,0.35,4868977.5
1992-08-31,SFX,66069,0.010975583835000361,283.8,1.28,2055883.38
1992-08-31,BGG,17961,0.00916091380583401,286.0,1.55,630992.0
1992-08-31,MNR,59926,0.008199685539449993,282.3,1.1,1217370.0
1992-08-31,CTB,27430,0.007527768511741398,277.5,0.51,2237451.25
1992-08-31,AGREA,13056,0.00737210903112764,279.9,0.81,1505680.0
1992-08-31,SPW,55212,0.0072408471887509636,284.2,1.33,261173.38
1992-08-31,BV,27087,0.006086636943330433,274.9,0.2,2304164.75
1992-08-31,CUM,41080,0.003028016724572933,274.3,0.12,1090050.5
1992-08-31,ASN,48514,-0.0,104.2,2.56,1501860.62
1992-08-31,UTX,17830,-0.0,103.4,3.45,6704390.0
1992-08-31,MOB,15966,-0.0,102.4,2.57,25839777.38
1992-08-31,CGP,38893,-0.0,101.3,3.68,2955989.25
1992-08-31,GR,12140,-0.0,101.2,3.42,1064207.5
1992-08-31,TJX,40539,-0.0,100.8,2.48,1509857.5
1992-08-31,JR,61583,-0.0,100.6,2.89,1589328.0
1992-08-31,CPQ,68347,-0.0,100.5,1.83,2687747.25
1992-08-31,CYR,62164,-0.0,99.7,0.0,627967.0
1992-08-31,GFS,32205,-0.0,98.4,2.58,1178249.62
1992-08-31,BFI,53786,-0.0,94.6,1.72,3900117.75
1992-08-31,KMG,25769,-0.0,94.1,1.96,2178093.5
1992-08-31,TNV,18147,-0.0,91.4,3.73,617509.38
1992-08-31,DI,19254,-0.0,87.9,2.22,2813240.25
1992-08-31,WX,15368,-0.0,87.9,3.65,5590572.38
1992-08-31,SPP,18032,-0.0,87.9,2.71,2659932.0
1992-08-31,TDY,43123,-0.0,86.6,3.35,1087480.12
1992-08-31,AMH,60046,-0.0,85.5,3.88,1526545.0
1992-08-31,PCLB,64064,-0.0,83.1,2.94,1420896.0
1992-08-31,S,14322,-0.0,80.8,2.35,14314346.0
1992-08-31,CHA,21397,-0.0,79.3,3.17,2298631.5
1992-08-31,FLE,46295,-0.0,77.6,2.46,708062.62
1992-08-31,MTC,18382,-0.0,77.2,0.99,6484399.25
1992-08-31,NOBE,57817,-0.0,75.0,1.77,2190290.0
1992-08-31,DH,49154,-0.0,75.0,2.92,4729816.12
1992-08-31,BG,10866,-0.0,70.7,3.4,432775.0
1992-08-31,GOSHA,90721,-0.0,69.6,1.49,300259.5
1992-08-31,MST,22891,-0.0,65.2,1.65,1174402.5
1992-08-31,Z,15456,-0.0,62.8,3.23,3942845.5
1992-08-31,RYC,64346,-0.0,59.8,3.3,1257184.0
1992-08-31,DAL,26112,-0.0,59.7,3.85,2477800.0
1992-08-31,TDM,74617,-0.0,59.1,3.38,1122928.5
1992-08-31,BHI,75034,-0.0,55.6,2.26,3362699.0
1992-08-31,INGR,44792,-0.0,50.3,2.04,689910.0
1992-08-31,GAP,26657,-0.0,48.6,3.26,1036609.0
1992-08-31,HMX,22250,-0.0,47.9,3.64,140684.5
1992-08-31,HAL,23819,-0.0,31.3,3.22,3716443.0
1992-09-30,KO,11308,0.12998847122655371,274.1,0.45,53211978.0
1992-09-30,SO,18411,0.053096236600626776,310.6,4.86,11994852.0
1992-09-30,PCG,13688,0.051994468121933354,302.4,3.87,13600437.75
1992-09-30,INTC,59328,0.05171662939564541,301.6,3.77,13686125.5
1992-09-30,PRD,26438,0.04663112733662039,341.7,8.62,1471973.0
1992-09-30,NEM,21207,0.04462184462815754,331.3,7.36,3253446.25
1992-09-30,PE,21776,0.04439879693021105,320.8,6.09,5804108.88
1992-09-30,TCOMA,75030,0.041067338571005,310.6,4.86,6984508.5
1992-09-30,HPC,18016,0.03435394953486406,316.9,5.62,2602069.75
1992-09-30,UST,15077,0.02986024349544597,293.5,2.79,6621705.75
1992-09-30,ENE,23317,0.028248346317472323,295.7,3.06,5396419.0
1992-09-30,AGC,48397,0.027822920623527606,295.2,3.0,5345102.5
1992-09-30,MNR,59926,0.026682534283245726,310.1,4.8,1118754.0
1992-09-30,TMK,62308,0.024187867217206928,295.6,3.05,3730302.5
1992-09-30,LPX,56223,0.02370787682074474,299.1,3.47,2649185.0
1992-09-30,TWX,40483,0.02336683339866306,273.5,0.37,8952401.5
1992-09-30,PA,70519,0.02241602906100884,288.4,2.18,4805018.75
1992-09-30,NKE,57665,0.021706933646504813,291.2,2.51,3804711.0
1992-09-30,DJ,58990,0.021224951327066498,293.6,2.8,2999709.0
1992-09-30,JP,48485,0.021219082411152067,297.5,3.28,2015367.88
1992-09-30,CPL,23114,0.020526019958618413,287.4,2.06,4269550.0
1992-09-30,NMK,24184,0.020406673910073034,293.5,2.79,2684052.38
1992-09-30,CB,59192,0.02034571953157983,274.5,0.5,7442262.0
1992-09-30,C,11260,0.019800777964363272,276.3,0.71,6762096.88
1992-09-30,GD,12052,0.019735523909508036,293.2,2.76,2480031.75
1992-09-30,HON,18374,0.019439848886462642,284.3,1.68,4597613.88
1992-09-30,MHP,17478,0.01888118815361709,290.2,2.39,2879484.12
1992-09-30,HAS,52978,0.01754542618300733,287.7,2.09,2952526.0
1992-09-30,UIS,10890,0.016719215081660906,292.2,2.64,1475430.38
1992-09-30,SFX,66069,0.01432857088217012,285.4,1.81,2191690.75
1992-09-30,CTB,27430,0.011131599365434841,279.7,1.12,2295150.0
1992-09-30,SPW,55212,0.009442314920797147,285.1,1.78,231970.75
1992-09-30,OEC,23026,0.008497955185118013,270.9,0.06,3413731.38
1992-09-30,CUM,41080,0.005450809734356861,274.9,0.54,1137444.0
1992-09-30,HLT,23309,0.0054152045785252545,270.4,0.0,2255571.12
1992-09-30,BGG,17961,0.0023056668707904624,271.5,0.13,683424.0
1992-09-30,OKE,25232,0.001715003936260897,271.4,0.12,462574.62
1992-09-30,WH,38973,-0.0,103.7,1.25,1351607.25
1992-09-30,MOB,15966,-0.0,102.7,2.55,26006627.25
1992-09-30,CYR,62164,-0.0,100.4,0.0,670940.38
1992-09-30,GFS,32205,-0.0,99.4,2.58,1054119.25
1992-09-30,CGP,38893,-0.0,99.3,3.67,3060647.62
1992-09-30,UCC,14883,-0.0,96.9,1.75,3148766.5
1992-09-30,FLE,46295,-0.0,96.6,2.43,755349.38
1992-09-30,JR,61583,-0.0,95.3,2.91,1477441.25
1992-09-30,Z,15456,-0.0,91.2,3.1,4222444.62
1992-09-30,AMH,60046,-0.0,90.9,3.87,1024755.75
1992-09-30,HDL,39765,-0.0,90.4,2.67,386833.5
1992-09-30,WX,15368,-0.0,90.1,3.64,5547896.25
1992-09-30,MYG,13119,-0.0,88.0,2.1,1452193.38
1992-09-30,NC,28118,-0.0,86.5,2.44,272035.88
1992-09-30,BDK,20220,-0.0,82.4,2.52,1354990.0
1992-09-30,PCLB,64064,-0.0,82.4,2.93,1478656.0
1992-09-30,TIC,47300,-0.0,80.8,3.52,2349967.5
1992-09-30,RYC,64346,-0.0,80.6,3.29,1551810.0
1992-09-30,MTC,18382,-0.0,79.4,1.03,6725370.25
1992-09-30,BG,10866,-0.0,79.2,3.37,452589.5
1992-09-30,TDY,43123,-0.0,78.3,3.35,1032067.12
1992-09-30,CHA,21397,-0.0,77.9,3.16,2345396.75
1992-09-30,BHI,75034,-0.0,77.1,2.27,3252607.88
1992-09-30,LOW,61399,-0.0,75.7,3.45,1348983.0
1992-09-30,SPP,18032,-0.0,74.1,2.7,2873134.62
1992-09-30,ASN,48514,-0.0,74.0,2.54,1657245.62
1992-09-30,GOSHA,90721,-0.0,71.5,1.48,290676.75
1992-09-30,GR,12140,-0.0,67.5,3.4,1084630.5
1992-09-30,NOBE,57817,-0.0,66.2,1.88,2333580.0
1992-09-30,HAL,23819,-0.0,63.8,3.22,3670058.75
1992-09-30,DAL,26112,-0.0,56.6,3.85,2782864.0
1992-09-30,MST,22891,-0.0,56.5,1.97,1128347.5
1992-09-30,GAP,26657,-0.0,54.4,3.25,926859.25
1992-09-30,TDM,74617,-0.0,53.3,3.36,1308933.75
1992-09-30,INGR,44792,-0.0,50.6,2.04,677587.5
1992-09-30,HMX,22250,-0.0,49.3,3.63,99606.88
1992-09-30,DH,49154,-0.0,49.1,2.81,4970315.25
1992-10-31,MO,13901,0.14675920078450683,283.5,1.62,68283492.0
1992-10-31,INTC,59328,0.05294856802405173,308.1,4.88,14050395.0
1992-10-31,SO,18411,0.04938016674395954,310.1,5.15,11639741.25
1992-10-31,PCG,13688,0.04579363957282376,299.5,3.74,13336863.38
1992-10-31,FNM,51043,0.04326105459018086,280.0,1.15,18460813.5
1992-10-31,TCOMA,75030,0.04090718392614092,313.6,5.61,6323811.75
1992-10-31,HPC,18016,0.0393437764558704,322.6,6.81,2613432.5
1992-10-31,PE,21776,0.03885658945572961,312.1,5.41,5804108.88
1992-10-31,PRD,26438,0.03817781618384047,324.3,7.03,1483843.75
1992-10-31,NEM,21207,0.03806184802648728,319.1,6.34,3125693.12
1992-10-31,PA,70519,0.032955533361493476,306.6,4.68,4695189.75
1992-10-31,MNR,59926,0.030136492726531607,313.1,5.55,1183297.5
1992-10-31,LPX,56223,0.02538245535577513,300.6,3.89,2926268.12
1992-10-31,NOVL,90609,0.02452541649594643,280.2,1.18,9169367.5
1992-10-31,CPL,23114,0.02440507977766901,295.2,3.17,4209274.0
1992-10-31,ENE,23317,0.023365733898565725,290.0,2.48,5396419.0
1992-10-31,MA,13100,0.023072366836956248,279.3,1.06,8747883.75
1992-10-31,NSM,51377,0.0226965303468959,301.5,4.01,1309572.0
1992-10-31,TMK,62308,0.021763580647177556,292.4,2.8,3823327.5
1992-10-31,C,11260,0.02108329987901467,278.8,1.0,7931756.88
1992-10-31,NKE,57665,0.02103706251820621,291.6,2.69,3726941.75
1992-10-31,GD,12052,0.018773482106961975,290.5,2.55,2971668.0
1992-10-31,UIS,10890,0.01807635858162802,294.4,3.07,1354162.12
1992-10-31,AGC,48397,0.017747274735366175,280.9,1.27,5602861.25
1992-10-31,GLK,32379,0.017421706967851492,282.8,1.53,4821767.5
1992-10-31,UST,15077,0.014177022034801425,272.0,0.09,6752569.5
1992-10-31,BV,27087,0.013914234655320261,284.0,1.69,2702495.25
1992-10-31,NMK,24184,0.013835893950845696,284.2,1.71,2598573.0
1992-10-31,HAS,52978,0.013316319778815826,282.4,1.47,2930816.25
1992-10-31,HP,32707,0.013287696754708275,289.5,2.42,596992.5
1992-10-31,MHP,17478,0.011532888069483294,279.7,1.11,2934740.75
1992-10-31,DJ,58990,0.010684540052972235,278.3,0.93,2974395.0
1992-10-31,HON,18374,0.009592478917634083,272.3,0.13,4396959.0
1992-10-31,OEC,23026,0.007623437996049617,272.4,0.15,3394660.25
1992-10-31,OKE,25232,0.00622141534850255,279.2,1.05,482541.88
1992-10-31,JP,48485,0.004570162786448656,272.0,0.09,2021806.75
1992-10-31,SPW,55212,0.002975612156803946,274.9,0.48,289097.88
1992-10-31,CUM,41080,0.0023360794979832697,271.3,0.0,1150369.5
1992-10-31,CGP,38893,-0.0,105.2,3.67,2970248.75
1992-10-31,SK,65066,-0.0,104.0,0.75,1700682.38
1992-10-31,IP,21573,-0.0,102.7,1.88,7900341.75
1992-10-31,WH,38973,-0.0,101.4,1.28,1338225.0
1992-10-31,STO,36978,-0.0,100.8,3.4,1174635.0
1992-10-31,CIC,46658,-0.0,99.4,2.19,1408422.0
1992-10-31,CYR,62164,-0.0,98.5,0.0,561871.25
1992-10-31,MOB,15966,-0.0,97.9,2.56,25109847.0
1992-10-31,SPP,18032,-0.0,95.0,2.68,2882373.0
1992-10-31,JR,61583,-0.0,93.5,2.91,1436684.25
1992-10-31,RYC,64346,-0.0,93.1,3.31,1631390.0
1992-10-31,GFS,32205,-0.0,91.0,2.58,1054119.25
1992-10-31,DH,49154,-0.0,90.6,2.82,5460220.88
1992-10-31,TDY,43123,-0.0,90.1,3.35,976654.12
1992-10-31,UCC,14883,-0.0,88.7,1.77,3174861.25
1992-10-31,ASN,48514,-0.0,88.4,2.54,1564855.62
1992-10-31,BG,10866,-0.0,88.3,3.37,463417.0
1992-10-31,HDL,39765,-0.0,86.0,2.69,382674.0
1992-10-31,NC,28118,-0.0,85.9,2.45,305490.12
1992-10-31,GR,12140,-0.0,84.7,3.41,1107027.0
1992-10-31,AZA,64856,-0.0,82.3,3.73,2863039.5
1992-10-31,TIC,47300,-0.0,82.3,3.55,2415244.38
1992-10-31,MTC,18382,-0.0,80.7,1.03,6817288.75
1992-10-31,DI,19254,-0.0,79.8,2.23,2543708.25
1992-10-31,CHA,21397,-0.0,77.3,3.17,2449894.62
1992-10-31,TDM,74617,-0.0,75.2,3.36,1446716.25
1992-10-31,GOSHA,90721,-0.0,70.5,1.51,265122.75
1992-10-31,NOBE,57817,-0.0,69.2,1.89,2754560.0
1992-10-31,BDK,20220,-0.0,65.7,2.52,1511335.0
1992-10-31,DAL,26112,-0.0,65.3,3.88,2820134.5
1992-10-31,UTX,17830,-0.0,64.9,3.44,5627616.0
1992-10-31,HAL,23819,-0.0,64.2,3.21,3295016.25
1992-10-31,BHI,75034,-0.0,63.4,2.31,3026490.75
1992-10-31,MST,22891,-0.0,56.8,1.97,1123742.0
1992-10-31,AMH,60046,-0.0,54.0,3.9,898416.0
1992-10-31,GAP,26657,-0.0,51.6,3.26,969857.88
1992-10-31,PCLB,64064,-0.0,50.8,3.39,1628832.0
1992-10-31,INGR,44792,-0.0,49.1,2.04,618150.0
1992-11-30,INTC,59328,0.07717049733864614,321.7,7.62,14883011.0
1992-11-30,FNM,51043,0.07245567630421888,297.8,3.89,20201112.0
1992-11-30,UNP,48725,0.05749229585704913,305.4,5.08,12235871.25
1992-11-30,PA,70519,0.04828643740478684,317.1,6.91,5244334.75
1992-11-30,TCOMA,75030,0.045641254416790324,306.6,5.26,7362049.5
1992-11-30,HPC,18016,0.041208517911876054,316.8,6.86,2636158.0
1992-11-30,SO,18411,0.04083064676624429,287.0,2.2,11363544.0
1992-11-30,CL,18729,0.03888599344850577,291.0,2.83,9431620.0
1992-11-30,NOVL,90609,0.03745772561403141,289.8,2.64,9244526.25
1992-11-30,LPX,56223,0.037399467937266805,310.2,5.83,3149286.25
1992-11-30,AGC,48397,0.033336672509817276,295.8,3.58,5887752.5
1992-11-30,C,11260,0.03149668860761545,284.0,1.73,8699346.25
1992-11-30,MA,13100,0.031057667887065918,282.6,1.52,8948806.88
1992-11-30,MNR,59926,0.030820671440401324,307.9,5.47,1326727.5
1992-11-30,NSM,51377,0.03045451099852739,307.4,5.39,1336028.0
1992-11-30,CA,25778,0.026825726784772998,296.1,3.62,3317038.0
1992-11-30,TMK,62308,0.02442917173845495,291.3,2.87,3832630.0
1992-11-30,PE,21776,0.02391769770315339,284.3,1.78,5721586.0
1992-11-30,TXN,15579,0.023649858781992657,289.6,2.61,4041710.25
1992-11-30,BV,27087,0.022701561220046507,291.1,2.84,3233755.0
1992-11-30,GLK,32379,0.021063738978605254,283.4,1.64,4901833.75
1992-11-30,CBS,20730,0.02076897882092568,291.1,2.84,2497223.0
1992-11-30,NEM,21207,0.019001547825876524,288.5,2.44,2597646.88
1992-11-30,PBI,24459,0.01729738979328648,274.5,0.25,6115941.0
1992-11-30,MER,52919,0.017088627069629266,273.8,0.14,6244767.38
1992-11-30,UIS,10890,0.016938418968264587,289.9,2.66,1394584.88
1992-11-30,DJ,58990,0.01419805688246658,281.0,1.27,2999709.0
1992-11-30,MHP,17478,0.012812437629577181,279.3,1.0,2977718.12
1992-11-30,GD,12052,0.011789437641184113,278.5,0.87,2825998.0
1992-11-30,NKE,57665,0.010987013429827842,273.1,0.03,4127752.5
1992-11-30,HAS,52978,0.01074473688609358,276.3,0.53,3082784.5
1992-11-30,SPW,55212,0.010541724765716607,285.5,1.97,266593.25
1992-11-30,CMZ,22680,0.008667543798847679,282.5,1.5,445412.5
1992-11-30,PRD,26438,0.008626695015892383,278.8,0.92,1531326.75
1992-11-30,CTB,27430,0.0072266782597505755,272.9,0.0,2754180.0
1992-11-30,HRS,25582,0.006980358255776446,277.3,0.69,1350433.5
1992-11-30,AMD,61241,0.005193480824768482,274.3,0.22,1562525.25
1992-11-30,DIGI,30067,0.0045543944822470225,276.1,0.5,783105.0
1992-11-30,OG,34841,-0.0,108.5,1.16,904617.0
1992-11-30,CNA,47626,-0.0,107.6,1.81,5793093.75
1992-11-30,AXP,59176,-0.0,107.1,2.6,10906090.88
1992-11-30,IP,21573,-0.0,106.4,1.59,7961348.25
1992-11-30,CHA,21397,-0.0,105.2,2.85,2612446.88
1992-11-30,RYC,64346,-0.0,103.3,3.47,1745786.25
1992-11-30,GR,12140,-0.0,102.7,3.72,1139022.0
1992-11-30,SWK,43350,-0.0,101.0,0.7,1827920.0
1992-11-30,CI,64186,-0.0,100.2,3.81,4065683.5
1992-11-30,MDP,42796,-0.0,98.4,3.02,397647.0
1992-11-30,WH,38973,-0.0,96.8,0.9,1552341.0
1992-11-30,HDL,39765,-0.0,96.8,2.06,445066.5
1992-11-30,BHI,75034,-0.0,96.7,2.65,2748192.75
1992-11-30,CAG,56274,-0.0,96.5,2.94,7422816.0
1992-11-30,MOB,15966,-0.0,95.3,2.22,24213066.75
1992-11-30,TIC,47300,-0.0,94.5,4.06,2519687.38
1992-11-30,S,14322,-0.0,94.3,3.5,14922936.75
1992-11-30,DI,19254,-0.0,93.3,2.04,2442633.75
1992-11-30,JR,61583,-0.0,92.9,2.93,1548766.0
1992-11-30,UCC,14883,-0.0,91.8,1.5,3314033.25
1992-11-30,GFS,32205,-0.0,90.4,2.49,1247127.0
1992-11-30,IBM,12490,-0.0,88.5,3.58,38951981.25
1992-11-30,BG,10866,-0.0,85.6,3.61,477492.75
1992-11-30,CYR,62164,-0.0,82.7,0.0,624668.62
1992-11-30,NOBE,57817,-0.0,75.1,1.57,3092480.0
